ER60001;ER60002;ER60017;ER60018;ER60019;ER60020;ER60025;ER62366;ER62449;ER62484;ER62486;ER62488;ER62491;ER62499;ER62502;ER62505;ER63482;ER63565;ER63600;ER63602;ER63604;ER63607;ER63615;ER63618;ER63621;ER64674;ER64676;ER64730;ER64813;ER64815;ER64869;ER65019;ER65067;ER65216;ER65244;ER66001;ER66002;ER66017;ER66018;ER66019;ER66020;ER66025;ER68420;ER68512;ER68549;ER68551;ER68553;ER68556;ER68564;ER68567;ER68570;ER69547;ER69639;ER69676;ER69678;ER69680;ER69683;ER69691;ER69694;ER69697;ER70747;ER70749;ER70803;ER70885;ER70887;ER70941;ER71111;ER71159;ER71293;ER71321;ER72001;ER72002;ER72017;ER72018;ER72019;ER72020;ER72025;ER74428;ER74520;ER74557;ER74559;ER74561;ER74564;ER74572;ER74575;ER74578;ER75555;ER75647;ER75684;ER75686;ER75688;ER75691;ER75699;ER75702;ER75705;ER76755;ER76757;ER76815;ER76900;ER76902;ER76960;ER77133;ER77181;ER77315;ER77343;Blanks
1;1830;66;1;63;2;2;2;0;7;1;7;0;0;0;0;3;0;1;3;0;0;0;0;0;0;3;8;0;3;8;8;0;17500;0;2;403;68;1;65;2;2;2;0;5;0;0;0;0;0;0;3;0;0;5;0;0;0;0;0;0;3;8;0;3;8;12;0;17500;0;1;4189;70;1;67;2;2;2;0;3;2;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;3;21;0;3;21;14;0;28000;0;0
1;2292;70;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;99000;0;2;60;72;1;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;88702;0;1;3923;74;1;0;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;97;29;0;87500;0;0
1;5487;39;1;36;2;2;2;0;10;5;6;0;0;0;0;2;0;20;10;6;0;0;0;0;0;3;8;0;3;8;45;12;320000;2500;2;352;41;1;38;2;2;3;0;6;6;5;0;0;0;0;1;0;6;6;6;0;0;0;0;0;3;8;0;3;8;55;0;360000;0;1;4009;43;1;40;2;2;2;0;6;6;4;0;0;0;0;2;0;6;6;4;0;0;0;0;0;3;21;0;3;21;50;0;385000;0;0
1;6505;37;1;40;2;1;1;0;0;2;0;0;1;0;0;1;0;2;7;0;0;1;0;0;0;3;8;0;3;0;55;0;26821;0;2;1004;39;1;42;2;2;1;0;4;7;2;0;2;0;0;1;0;2;7;0;0;0;0;0;0;3;8;0;3;0;45;8;20000;2040;1;4370;41;1;0;0;2;2;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;40;0;43846;0;0
1;622;26;1;0;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;25;0;17000;0;2;3937;28;1;0;0;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;45;0;31000;0;1;1825;30;1;0;0;3;2;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;45;0;42000;0;0
1;8427;53;1;48;2;1;3;0;1;1;0;0;0;0;0;3;0;1;1;0;0;1;0;0;0;3;8;0;2;8;35;36;11000;105000;2;7590;54;1;50;2;2;4;0;1;2;0;0;0;0;0;3;0;1;2;0;0;0;0;0;0;3;8;0;2;8;20;36;1200;87800;1;2452;56;1;52;2;2;4;0;1;1;1;0;0;0;0;3;0;1;2;1;0;1;0;0;0;3;15;0;2;15;40;36;2800;93000;0
1;3574;65;2;0;0;1;4;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;16;0;0;0;2;4033;67;2;0;0;2;4;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;60;0;0;0;1;7788;69;2;0;0;1;4;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;40;0;0;0;0
1;809;64;1;0;0;1;5;15;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;2;6041;66;1;0;0;3;4;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;60;0;20000;0;1;8751;68;1;0;0;3;5;2;1;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;60;0;60000;0;0
1;3176;44;2;0;0;2;2;0;3;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;68000;0;2;7032;46;2;0;0;2;2;0;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;76000;0;1;7870;48;2;0;0;1;2;0;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;34;0;77000;0;0
1;2903;31;2;0;0;1;3;1;7;7;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;51000;0;2;6938;33;2;29;2;3;2;0;4;3;5;0;4;0;0;2;0;3;3;1;0;3;0;0;0;3;0;0;3;8;40;40;65000;22000;1;8941;35;2;0;0;2;2;0;7;2;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;75000;0;0
1;274;48;2;0;0;2;3;0;7;7;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;50;0;62047;0;2;5694;50;2;0;0;3;3;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;68000;0;1;5550;52;2;0;0;3;2;0;7;7;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;40;0;48500;0;0
1;373;56;1;50;2;2;5;6;0;3;0;2;0;0;0;5;9;0;3;0;10;3;0;0;0;2;8;0;5;0;0;0;0;0;2;3885;58;1;52;2;2;5;3;0;3;0;3;0;0;0;4;9;1;7;0;10;2;0;0;0;2;8;0;5;0;0;0;200;0;1;7596;60;1;54;2;2;5;10;0;0;0;3;0;0;0;5;10;0;0;0;20;2;0;0;0;2;6;0;5;6;0;0;0;0;0
1;1091;27;1;30;2;2;4;0;4;4;4;0;0;0;0;3;0;2;4;0;0;2;0;0;0;3;8;0;3;8;30;50;20000;40000;2;9476;30;1;33;2;2;4;0;3;3;0;0;0;0;0;4;0;2;5;5;0;1;0;0;0;3;8;0;3;8;50;25;42205;0;1;8604;31;1;35;2;2;3;0;3;5;4;0;0;0;0;3;0;2;7;7;0;0;0;0;0;3;1;0;3;1;40;35;45000;0;0
1;7865;33;2;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;200;0;2;7086;35;2;0;0;3;3;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;7515;37;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;28;0;1600;0;0
1;2941;86;1;86;2;2;2;0;0;0;0;0;3;0;0;3;0;0;7;4;0;3;0;0;0;3;8;0;3;8;0;0;0;0;2;4943;88;1;88;2;2;2;0;0;7;0;0;2;0;0;3;5;0;0;0;0;1;0;0;0;3;8;0;3;8;0;0;0;0;1;3649;90;1;90;2;2;3;6;0;0;0;0;1;0;0;3;10;0;1;0;0;1;0;0;0;3;13;0;3;13;0;0;0;0;0
1;2290;56;2;0;0;2;2;0;0;7;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;39000;0;2;3984;58;2;0;0;2;3;0;2;3;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;33000;0;1;3618;60;2;0;0;1;2;0;1;7;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;42;0;36000;0;0
1;3158;36;1;30;2;3;4;0;4;5;2;0;4;0;0;3;0;2;5;0;0;0;0;0;0;3;1;0;3;8;40;16;70000;20000;2;5918;38;1;32;2;3;3;0;7;7;2;0;4;0;0;3;0;7;7;1;0;4;0;0;0;3;1;0;3;8;40;25;67000;45000;1;3673;40;1;34;2;3;3;0;1;5;1;0;5;0;0;3;0;2;5;2;0;3;0;0;0;3;4;0;3;12;40;30;70000;50000;0
1;7277;36;2;0;0;3;2;0;4;5;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;60;0;27000;0;2;3990;38;2;0;0;2;4;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;45;0;32800;0;1;3581;40;2;0;0;3;3;0;7;7;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;60;0;63000;0;0
1;6010;34;2;0;0;2;3;1;7;7;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;50;0;21000;0;2;8604;36;2;38;2;2;3;0;4;2;0;10;3;0;0;2;0;2;2;0;10;3;0;0;0;9;0;0;3;8;50;45;36000;42000;1;3797;38;2;40;2;1;3;0;1;7;0;10;2;0;0;2;0;0;0;0;10;2;0;0;0;9;14;0;3;14;55;50;36000;41000;0
1;3416;29;1;25;2;2;2;0;2;3;2;0;10;0;0;1;0;1;2;1;0;1;0;0;0;3;0;0;3;8;40;0;43000;0;2;4580;30;1;27;2;3;2;0;0;15;0;0;6;0;0;3;0;0;10;0;0;2;0;0;0;3;0;0;3;8;40;0;44000;0;1;3623;33;1;29;2;2;2;1;7;7;6;0;5;0;0;2;0;4;7;4;0;1;0;0;0;3;14;0;3;14;45;0;65000;18000;0
1;3963;24;2;0;0;3;1;0;7;7;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;25;0;26500;0;2;5340;26;2;26;2;2;2;0;5;7;4;0;5;0;0;2;0;0;2;0;0;4;0;0;0;3;0;0;3;8;45;40;38000;55000;1;3795;29;2;0;0;2;2;0;3;6;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;58000;0;0
1;2822;57;1;54;2;2;3;0;0;0;0;0;4;0;0;2;0;0;1;0;0;4;0;0;0;3;8;0;3;8;40;40;60000;27000;2;4219;58;1;56;2;3;3;7;0;0;0;0;3;0;0;2;0;0;1;0;0;4;0;0;0;3;8;0;3;8;40;41;68000;28500;1;3589;61;1;58;2;2;3;0;0;0;0;0;3;0;0;2;0;3;10;0;0;2;0;0;0;3;29;0;3;99;40;40;67000;35000;0
1;7088;31;1;30;2;2;3;0;1;3;0;8;6;0;0;2;3;1;2;0;0;4;0;0;0;3;8;0;3;1;50;40;42000;26000;2;6404;33;1;32;2;2;3;0;1;2;0;10;10;0;0;3;0;2;3;0;0;6;0;0;0;3;8;0;3;1;50;40;46000;40000;1;3617;35;1;34;2;2;3;0;1;2;0;20;15;0;0;3;8;1;1;0;0;6;0;0;0;3;14;0;3;4;50;45;48000;52000;0
1;8277;35;1;33;2;2;2;0;5;5;3;0;0;0;0;3;0;3;5;2;0;0;0;0;0;3;97;0;3;0;40;30;20000;28000;2;8717;36;1;35;2;3;3;0;0;2;0;0;0;0;0;3;2;2;5;0;0;0;0;0;0;3;97;0;3;0;40;40;40000;32000;1;3825;38;1;37;2;3;3;0;0;3;0;0;0;0;0;3;2;4;6;2;0;0;0;0;0;3;1;0;3;1;40;40;45000;8000;0
1;7185;60;1;0;0;3;3;0;3;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;65000;0;2;8077;62;1;0;0;2;2;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;68500;0;1;6339;64;1;0;0;3;4;8;7;7;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;69000;0;0
1;8264;67;1;0;0;2;2;0;3;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;0;0;2;8666;69;1;58;2;2;2;0;3;4;0;0;20;0;0;9;0;999;999;999;0;0;0;0;0;9;99;0;3;1;0;40;0;95000;1;8933;71;1;60;2;2;2;0;3;3;0;0;2;0;0;2;0;2;1;0;0;2;0;0;0;3;4;0;3;4;0;40;0;100000;0
1;3014;42;1;40;2;1;1;0;4;4;4;0;2;0;0;2;0;3;3;3;0;1;0;0;0;3;8;0;3;1;40;12;150000;10000;2;4994;44;1;42;2;1;1;0;3;3;3;0;1;0;0;2;0;4;5;2;0;1;0;0;0;3;8;0;3;1;45;15;160000;13000;1;8472;46;1;45;2;1;2;0;2;12;1;0;2;0;0;2;0;2;2;1;0;1;0;0;0;3;14;0;3;14;50;20;180000;18000;0
1;3123;25;1;24;2;2;2;0;1;0;1;0;3;0;0;2;0;2;2;3;0;1;0;0;0;3;1;0;3;1;40;40;38000;24750;2;4661;27;1;26;2;2;2;0;6;5;6;0;2;0;0;2;0;4;3;4;0;2;0;0;0;3;1;0;3;1;20;40;15000;35000;1;6263;29;1;28;2;2;2;0;6;0;6;0;3;0;0;2;0;0;2;1;0;0;0;0;0;3;1;0;3;1;40;40;13104;50000;0
1;5586;69;2;0;0;2;2;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;78815;0;2;2525;71;2;0;0;2;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;76131;0;1;845;73;2;0;0;2;2;1;3;5;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;40;0;0;0;0
1;3229;41;1;41;2;1;1;0;3;3;3;20;0;0;0;1;0;3;3;0;10;0;0;0;0;9;8;0;9;8;40;40;12000;32000;2;5308;43;1;43;2;2;2;0;4;7;0;20;2;0;0;2;0;0;3;0;10;0;0;0;0;9;8;0;9;8;40;50;28000;68000;1;5458;45;1;45;2;2;1;0;5;5;2;12;1;0;0;2;0;2;3;0;10;0;0;0;0;9;14;0;9;14;40;40;12500;101000;0
1;3152;86;2;0;0;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;251;88;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;2538;90;2;0;0;2;3;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0
1;3212;59;2;0;0;2;3;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;2;1514;61;2;0;0;2;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;1;8120;63;2;0;0;2;3;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0
1;2800;58;2;0;0;3;4;0;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;2;1245;60;2;0;0;2;3;3;0;7;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;1;5377;62;2;0;0;1;3;3;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0
1;3005;32;2;0;0;3;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;1506;34;2;0;0;1;1;0;2;7;7;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;35000;0;1;7519;37;2;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;40;0;37440;0;0
1;5699;34;1;33;2;2;2;0;7;7;4;5;2;0;0;2;0;7;7;0;5;2;0;0;0;3;8;0;3;8;60;40;41550;21800;2;1802;36;1;35;2;2;2;0;15;15;2;5;2;0;0;2;0;6;10;2;0;2;0;0;0;3;8;0;3;8;60;40;81000;27000;1;7762;38;1;37;2;3;3;0;7;7;2;5;2;0;0;3;0;2;7;7;5;3;0;0;0;3;1;0;3;1;65;40;60000;37000;0
1;273;61;2;0;0;2;2;0;3;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;57000;0;2;1756;63;2;0;0;2;2;0;3;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;40;0;62500;0;1;119;65;2;0;0;2;2;0;4;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;40;0;65000;0;0
1;1252;68;2;0;0;2;2;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;8;0;8000;0;2;1982;70;2;0;0;2;3;0;7;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;10;0;8900;0;1;298;72;2;0;0;2;3;0;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;20;0;500;0;0
1;8385;35;1;0;0;3;2;0;3;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;40;0;55000;0;2;1230;37;1;0;0;3;3;0;3;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;191;39;1;0;0;3;4;0;3;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;16;50;0;28000;0;0
1;1681;30;1;0;0;3;3;0;0;0;0;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;40;0;33320;0;2;2390;33;1;54;2;1;1;0;2;2;4;20;0;0;0;1;0;0;0;0;0;0;0;0;0;9;8;0;9;0;40;50;0;50000;1;207;34;1;55;2;2;2;0;999;999;999;0;0;0;0;9;0;999;999;999;0;0;0;0;0;9;99;0;9;14;0;0;0;0;0
1;998;70;1;75;2;2;3;0;0;1;0;30;1;0;0;5;0;0;0;0;0;0;0;0;0;1;8;0;3;8;0;0;0;0;2;9405;73;1;78;2;1;3;0;0;1;0;30;1;0;0;3;5;1;1;0;0;1;0;0;0;1;8;0;3;8;0;0;0;0;1;531;74;1;79;2;1;4;2;2;1;0;20;2;0;0;4;0;0;2;0;0;0;0;0;0;1;10;0;3;10;0;0;0;0;0
1;9041;48;1;0;0;3;2;0;1;7;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;80;0;40000;0;2;6556;49;1;0;0;2;2;0;7;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;56;0;50000;0;1;3852;51;1;53;2;1;2;0;2;7;7;0;0;0;0;2;0;7;7;3;0;0;0;0;0;3;10;0;3;10;56;25;0;25000;0
1;8852;28;1;27;2;2;2;0;2;7;1;0;2;0;0;2;0;1;7;1;0;2;0;0;0;3;8;0;3;8;100;45;29000;50000;2;9178;30;1;29;2;3;2;0;2;6;1;0;0;0;0;2;0;3;4;1;0;0;0;0;0;3;8;0;3;8;40;40;28000;66000;1;3558;31;1;30;2;1;1;0;5;10;1;0;0;0;0;2;0;5;7;3;0;0;0;0;0;3;27;0;3;10;112;40;36000;72000;0
1;7588;53;2;0;0;3;3;0;4;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;35;0;28000;0;2;6453;55;2;0;0;3;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;40;0;35000;0;1;4847;57;2;0;0;2;2;0;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;27;0;35000;0;0
1;6170;26;2;0;0;3;2;0;3;7;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;44600;0;2;7299;28;2;0;0;2;3;0;2;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;45000;0;1;7911;30;2;0;0;2;3;0;5;7;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;40;0;50000;0;0
1;8435;78;1;77;2;2;3;0;7;7;0;0;1;0;0;3;4;2;7;3;0;1;0;0;0;1;8;0;1;8;0;0;0;0;2;3606;79;1;79;2;1;3;0;0;7;0;0;1;0;0;3;0;0;7;0;0;1;0;0;0;1;8;0;1;8;0;0;0;0;1;9538;82;1;81;2;2;3;0;7;7;4;0;1;0;0;3;0;0;3;3;0;1;0;0;0;1;10;0;1;1;0;0;0;0;0
1;473;26;1;0;0;1;2;0;7;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;28300;0;2;2888;28;1;0;0;1;3;0;7;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;69200;0;1;5810;30;1;0;0;3;3;0;3;7;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;40;0;87183;0;0
1;8485;24;1;25;2;2;2;0;4;0;0;10;3;0;0;2;0;3;3;3;0;3;0;0;0;3;1;0;9;0;40;40;30000;29000;2;3015;26;1;26;2;1;2;0;4;4;0;10;1;0;0;2;0;4;3;2;0;1;0;0;0;3;1;0;9;0;40;40;45000;41000;1;8114;28;1;28;2;1;2;0;2;3;0;0;0;0;0;2;2;4;4;3;0;0;0;0;0;3;4;0;9;1;50;40;63000;56000;0
1;3057;75;1;71;2;2;2;0;3;3;0;0;1;0;0;2;0;2;2;1;0;1;0;0;0;5;8;0;3;8;0;30;0;50000;2;644;77;1;73;2;2;2;0;1;7;0;0;1;0;0;2;0;1;3;1;0;1;0;0;0;5;8;0;3;8;0;25;0;20000;1;2282;79;1;75;2;2;2;0;3;5;0;0;1;0;0;2;0;1;5;1;0;1;0;0;0;5;6;0;3;6;0;20;0;20000;0
1;176;82;2;0;0;3;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;2726;84;2;0;0;0;3;0;7;28;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;8259;87;2;0;0;0;3;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
1;7202;63;1;0;0;3;3;0;6;7;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;106942;0;2;2683;65;1;0;0;2;3;0;5;5;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;112299;0;1;5076;67;1;52;2;1;2;0;5;7;3;0;1;0;0;2;0;1;3;1;0;1;0;0;0;3;1;0;3;2;40;36;0;110000;0
1;7714;60;1;57;2;3;3;0;1;7;0;20;6;0;0;3;0;7;7;2;0;0;0;0;0;3;10;0;3;0;44;40;69000;8000;2;2584;62;1;59;2;3;2;0;5;7;0;20;4;0;0;3;0;0;12;0;0;1;0;0;0;3;10;0;3;0;50;30;78000;15000;1;4988;64;1;61;2;3;2;0;998;7;0;20;6;0;0;2;0;7;7;0;0;1;0;0;0;3;19;0;3;1;40;30;78000;3500;0
1;1849;25;1;26;2;3;3;0;5;7;0;0;1;0;0;4;0;2;7;7;0;2;0;0;0;9;99;0;3;0;60;0;24261;0;2;2659;27;1;28;2;3;4;4;0;0;0;0;1;0;0;5;0;1;2;0;0;1;0;0;0;9;99;0;3;0;60;0;0;0;1;5776;29;1;30;2;2;4;0;0;0;0;0;1;0;0;3;0;1;3;0;0;2;0;0;0;3;19;0;3;3;0;20;0;3406;0
1;1506;60;1;0;0;3;2;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;54;0;32700;0;2;592;62;1;0;0;4;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;52;0;38341;0;1;683;64;1;0;0;3;4;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9;51;0;40788;0;0
1;2377;57;1;0;0;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;30400;0;2;738;60;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;30860;0;1;1187;62;1;0;0;4;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;40;0;31707;0;0
1;4925;68;2;0;0;2;1;0;2;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;2946;70;2;0;0;2;2;0;1;7;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;858;72;2;0;0;2;3;0;1;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;0;0;0;0;0
1;4377;49;1;56;2;2;3;0;1;2;0;0;6;0;0;3;0;0;2;0;10;0;0;0;0;3;8;0;5;8;40;40;0;29000;2;2227;51;1;58;2;3;2;3;3;3;0;0;5;0;0;3;0;0;3;0;10;0;0;0;0;3;8;0;5;8;45;40;0;33000;1;2223;53;1;60;2;3;5;6;0;3;4;0;4;0;0;3;0;3;5;4;10;0;0;0;0;3;4;0;5;6;10;40;0;47000;0
1;2372;46;1;46;2;3;4;0;0;7;0;0;4;0;0;3;0;3;7;0;0;2;0;0;0;3;8;0;3;8;80;0;97000;0;2;1564;48;1;48;2;3;4;2;0;2;0;0;2;0;0;3;0;2;2;2;0;4;0;0;0;3;8;0;3;8;96;0;103000;0;1;1579;50;1;0;0;2;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;100;0;115000;0;0
1;6786;29;2;0;0;3;3;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;33000;0;2;7551;31;2;0;0;3;2;0;5;7;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;20218;0;1;5946;32;2;0;0;3;3;0;3;3;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;65;0;40000;0;0
1;3457;22;1;0;0;2;1;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;30;0;28000;0;2;6139;24;1;24;2;2;2;0;7;7;3;0;1;0;0;2;0;3;5;3;0;2;0;0;0;3;99;0;3;0;40;40;34503;12000;1;7011;26;1;26;2;2;1;0;5;5;1;0;0;0;0;2;0;6;6;1;0;0;0;0;0;3;1;0;3;1;40;40;75000;30000;0
1;5587;24;1;0;0;2;2;0;6;6;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;35;0;30000;0;2;6667;26;1;0;0;2;2;0;7;7;5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;57000;0;1;6942;28;1;0;0;2;3;0;4;2;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;40;0;79000;0;0
1;1408;43;1;49;2;2;1;2;7;7;0;0;3;0;0;3;0;0;8;0;0;3;0;0;0;3;8;0;3;8;40;45;55000;65000;2;6632;45;1;52;2;2;1;0;0;0;0;0;4;0;0;2;0;0;0;0;0;4;0;0;0;3;8;0;3;8;40;50;62000;60000;1;5116;47;1;53;2;2;1;0;7;7;7;0;6;0;0;3;0;1;1;0;0;6;0;0;0;3;4;0;3;2;40;20;65000;45000;0
